/Users/joe-caozhi/Library/Python/3.9/lib/python/site-packages/gymnasium/envs/registration.py:519: DeprecationWarning: [33mWARN: The environment Walker2d-v4 is out of date. You should consider upgrading to version `v5`.[0m
  logger.deprecation(

======================================================================
  Multi-Seed Statistical Power Experiment
  Mode: quick | n_seeds=10
  Envs: ['Walker2d-v4', 'HalfCheetah-v4']
  Algorithms: ['Standard_PPO', 'HCGAE_Imp12', 'HCGAE_Imp12_SCR']
  Total runs: 60
  Estimated time: ~5 min (5 min/run)
======================================================================

  [1/60] SKIP Walker2d-v4 Standard_PPO seed=1
  [2/60] SKIP Walker2d-v4 Standard_PPO seed=2
  [3/60] SKIP Walker2d-v4 Standard_PPO seed=3
  [4/60] SKIP Walker2d-v4 Standard_PPO seed=4
  [5/60] SKIP Walker2d-v4 Standard_PPO seed=5
  [6/60] SKIP Walker2d-v4 Standard_PPO seed=6
  [7/60] SKIP Walker2d-v4 Standard_PPO seed=7
  [8/60] SKIP Walker2d-v4 Standard_PPO seed=8
  [9/60] SKIP Walker2d-v4 Standard_PPO seed=9
  [10/60] SKIP Walker2d-v4 Standard_PPO seed=10
  [11/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=1
  [12/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=2
  [13/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=3
  [14/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=4
  [15/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=5
  [16/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=6
  [17/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=7
  [18/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=8

  [19/60] Walker2d-v4 | HCGAE_Imp12 | seed=9
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  112640/300000 [███████░░░░░░░░░░░░░]  37.5% | Eval=  397.6 Rec= 330.7 | VL=9.750 EV=+0.978 | ᾱ=0.080(±0.068) αmax=0.18 | c_mc=0.10 | bias=-1.749 var=16.567 SNR=0.166 | scr=0.220 ΔV=1.042 err_μ=8.011 err_ema=9.684 | δ:μ=+0.050 σ=3.191 r1=-0.24 | KL=0.0144 clip=0.21 |  2709fps    42s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  114688/300000 [███████░░░░░░░░░░░░░]  38.2% | Eval=  397.6 Rec= 328.6 | VL=9.106 EV=+0.983 | ᾱ=0.087(±0.066) αmax=0.18 | c_mc=0.10 | bias=-6.662 var=14.063 SNR=0.423 | scr=0.257 ΔV=1.278 err_μ=10.194 err_ema=9.710 | δ:μ=+0.115 σ=2.757 r1=-0.28 | KL=0.0166 clip=0.22 |  2711fps    42s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  122880/300000 [████████░░░░░░░░░░░░]  41.0% | Eval=  393.6 Rec= 360.5 | VL=5.121 EV=+0.988 | ᾱ=0.076(±0.061) αmax=0.18 | c_mc=0.10 | bias=-7.758 var=10.050 SNR=0.504 | scr=0.223 ΔV=1.047 err_μ=8.588 err_ema=9.641 | δ:μ=+0.111 σ=2.266 r1=-0.25 | KL=0.0148 clip=0.22 |  2707fps    45s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  124928/300000 [████████░░░░░░░░░░░░]  41.6% | Eval=  393.6 Rec= 374.8 | VL=7.257 EV=+0.987 | ᾱ=0.077(±0.065) αmax=0.18 | c_mc=0.10 | bias=-3.492 var=11.553 SNR=0.230 | scr=0.194 ΔV=0.929 err_μ=7.623 err_ema=9.541 | δ:μ=+0.058 σ=2.371 r1=-0.32 | KL=0.0131 clip=0.18 |  2709fps    46s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  133120/300000 [████████░░░░░░░░░░░░]  44.4% | Eval=  411.9 Rec= 370.0 | VL=5.553 EV=+0.989 | ᾱ=0.076(±0.062) αmax=0.17 | c_mc=0.10 | bias=-4.038 var=12.052 SNR=0.260 | scr=0.164 ΔV=0.819 err_μ=6.875 err_ema=9.197 | δ:μ=+0.064 σ=2.529 r1=-0.28 | KL=0.0146 clip=0.21 |  2717fps    49s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  135168/300000 [█████████░░░░░░░░░░░]  45.1% | Eval=  411.9 Rec= 369.4 | VL=4.770 EV=+0.982 | ᾱ=0.064(±0.042) αmax=0.17 | c_mc=0.10 | bias=+1.403 var=22.333 SNR=0.076 | scr=0.167 ΔV=1.083 err_μ=8.803 err_ema=9.177 | δ:μ=-0.037 σ=2.556 r1=-0.26 | KL=0.0170 clip=0.23 |  2721fps    50s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  143360/300000 [█████████░░░░░░░░░░░]  47.8% | Eval=  403.5 Rec= 384.6 | VL=4.096 EV=+0.994 | ᾱ=0.068(±0.060) αmax=0.16 | c_mc=0.10 | bias=-1.696 var=7.203 SNR=0.163 | scr=0.118 ΔV=0.593 err_μ=4.968 err_ema=8.559 | δ:μ=+0.030 σ=2.006 r1=-0.30 | KL=0.0135 clip=0.19 |  2727fps    53s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  145408/300000 [█████████░░░░░░░░░░░]  48.5% | Eval=  403.5 Rec= 387.8 | VL=1.990 EV=+0.995 | ᾱ=0.077(±0.060) αmax=0.16 | c_mc=0.10 | bias=-4.259 var=5.622 SNR=0.362 | scr=0.117 ΔV=0.567 err_μ=4.976 err_ema=8.380 | δ:μ=+0.062 σ=2.111 r1=-0.33 | KL=0.0137 clip=0.19 |  2732fps    53s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  153600/300000 [██████████░░░░░░░░░░]  51.2% | Eval=  384.4 Rec= 398.7 | VL=3.250 EV=+0.995 | ᾱ=0.069(±0.055) αmax=0.16 | c_mc=0.10 | bias=-2.847 var=5.826 SNR=0.200 | scr=0.133 ΔV=0.616 err_μ=5.726 err_ema=7.716 | δ:μ=+0.026 σ=1.541 r1=-0.22 | KL=0.0151 clip=0.21 |  2731fps    56s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  155648/300000 [██████████░░░░░░░░░░]  51.9% | Eval=  384.4 Rec= 403.2 | VL=4.075 EV=+0.994 | ᾱ=0.068(±0.053) αmax=0.16 | c_mc=0.10 | bias=-1.331 var=7.715 SNR=0.155 | scr=0.122 ΔV=0.568 err_μ=5.372 err_ema=7.598 | δ:μ=+0.035 σ=1.993 r1=-0.28 | KL=0.0158 clip=0.22 |  2735fps    57s
