  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  112640/300000 [███████░░░░░░░░░░░░░]  37.5% | Eval=  378.2 Rec= 345.0 | VL=4.868 EV=+0.988 | ᾱ=0.018(±0.015) αmax=0.04 | c_mc=0.10 | bias=-2.878 var=14.063 SNR=0.160 | SCR=0.220(×0.22) ΔV=0.179 err_μ=6.262 err_ema=8.828 | δ:μ=+0.026 σ=2.332 r1=-0.34 | KL=0.0140 clip=0.21 |  2049fps    55s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  114688/300000 [███████░░░░░░░░░░░░░]  38.2% | Eval=  378.2 Rec= 348.0 | VL=2.619 EV=+0.994 | ᾱ=0.019(±0.014) αmax=0.04 | c_mc=0.10 | bias=-3.750 var=7.443 SNR=0.394 | SCR=0.210(×0.21) ΔV=0.138 err_μ=5.081 err_ema=8.641 | δ:μ=+0.062 σ=2.178 r1=-0.36 | KL=0.0158 clip=0.24 |  2053fps    56s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  122880/300000 [████████░░░░░░░░░░░░]  41.0% | Eval=  381.4 Rec= 355.9 | VL=4.879 EV=+0.992 | ᾱ=0.015(±0.012) αmax=0.03 | c_mc=0.10 | bias=-2.985 var=10.717 SNR=0.257 | SCR=0.195(×0.19) ΔV=0.146 err_μ=6.226 err_ema=8.294 | δ:μ=+0.054 σ=1.793 r1=-0.27 | KL=0.0158 clip=0.22 |  2055fps    60s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  124928/300000 [████████░░░░░░░░░░░░]  41.6% | Eval=  381.4 Rec= 357.4 | VL=3.401 EV=+0.994 | ᾱ=0.014(±0.012) αmax=0.03 | c_mc=0.10 | bias=-0.067 var=7.774 SNR=0.045 | SCR=0.187(×0.19) ΔV=0.104 err_μ=4.596 err_ema=8.109 | δ:μ=+0.006 σ=1.827 r1=-0.37 | KL=0.0151 clip=0.22 |  2057fps    61s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  133120/300000 [████████░░░░░░░░░░░░]  44.4% | Eval=  378.0 Rec= 371.0 | VL=2.175 EV=+0.995 | ᾱ=0.013(±0.011) αmax=0.03 | c_mc=0.10 | bias=-2.513 var=6.900 SNR=0.213 | SCR=0.167(×0.17) ΔV=0.092 err_μ=4.578 err_ema=7.622 | δ:μ=+0.032 σ=1.488 r1=-0.27 | KL=0.0139 clip=0.21 |  2064fps    64s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  135168/300000 [█████████░░░░░░░░░░░]  45.1% | Eval=  378.0 Rec= 370.3 | VL=3.420 EV=+0.995 | ᾱ=0.012(±0.010) αmax=0.03 | c_mc=0.10 | bias=-0.630 var=6.972 SNR=0.072 | SCR=0.162(×0.16) ΔV=0.098 err_μ=5.066 err_ema=7.494 | δ:μ=+0.009 σ=1.315 r1=-0.28 | KL=0.0144 clip=0.21 |  2061fps    66s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  143360/300000 [█████████░░░░░░░░░░░]  47.8% | Eval=  383.5 Rec= 369.0 | VL=3.859 EV=+0.992 | ᾱ=0.010(±0.007) αmax=0.03 | c_mc=0.10 | bias=+1.435 var=10.897 SNR=0.083 | SCR=0.155(×0.16) ΔV=0.087 err_μ=4.823 err_ema=7.219 | δ:μ=-0.022 σ=1.984 r1=-0.22 | KL=0.0147 clip=0.21 |  2066fps    69s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  145408/300000 [█████████░░░░░░░░░░░]  48.5% | Eval=  383.5 Rec= 361.6 | VL=3.457 EV=+0.994 | ᾱ=0.011(±0.009) αmax=0.02 | c_mc=0.10 | bias=+2.514 var=9.383 SNR=0.166 | SCR=0.151(×0.15) ΔV=0.084 err_μ=4.770 err_ema=7.096 | δ:μ=-0.036 σ=2.144 r1=-0.37 | KL=0.0161 clip=0.23 |  2070fps    70s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  153600/300000 [██████████░░░░░░░░░░]  51.2% | Eval=  380.5 Rec= 373.2 | VL=4.124 EV=+0.994 | ᾱ=0.011(±0.009) αmax=0.02 | c_mc=0.10 | bias=+0.219 var=9.372 SNR=0.026 | SCR=0.144(×0.14) ΔV=0.091 err_μ=5.446 err_ema=6.785 | δ:μ=+0.010 σ=2.109 r1=-0.32 | KL=0.0145 clip=0.21 |  2057fps    75s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  155648/300000 [██████████░░░░░░░░░░]  51.9% | Eval=  380.5 Rec= 368.1 | VL=5.782 EV=+0.985 | ᾱ=0.009(±0.007) αmax=0.02 | c_mc=0.10 | bias=+1.686 var=21.228 SNR=0.063 | SCR=0.146(×0.15) ΔV=0.121 err_μ=7.334 err_ema=6.813 | δ:μ=-0.018 σ=1.982 r1=-0.23 | KL=0.0158 clip=0.23 |  2055fps    76s
