/Users/joe-caozhi/Library/Python/3.9/lib/python/site-packages/gymnasium/envs/registration.py:519: DeprecationWarning: [33mWARN: The environment HalfCheetah-v4 is out of date. You should consider upgrading to version `v5`.[0m
  logger.deprecation(

======================================================================
  Multi-Seed Statistical Power Experiment
  Mode: quick | n_seeds=10
  Envs: ['HalfCheetah-v4']
  Algorithms: ['Standard_PPO', 'HCGAE_Imp12', 'HCGAE_Imp12_SCR']
  Total runs: 30
  Estimated time: ~2 min (5 min/run)
======================================================================

  [1/30] SKIP HalfCheetah-v4 Standard_PPO seed=1
  [2/30] SKIP HalfCheetah-v4 Standard_PPO seed=2
  [3/30] SKIP HalfCheetah-v4 Standard_PPO seed=3
  [4/30] SKIP HalfCheetah-v4 Standard_PPO seed=4
  [5/30] SKIP HalfCheetah-v4 Standard_PPO seed=5
  [6/30] SKIP HalfCheetah-v4 Standard_PPO seed=6
  [7/30] SKIP HalfCheetah-v4 Standard_PPO seed=7
  [8/30] SKIP HalfCheetah-v4 Standard_PPO seed=8

  [9/30] HalfCheetah-v4 | Standard_PPO | seed=9
  [HCGAE_Imp12_s2    |①✓②✓③✗④✗⑤✓]  247808/300000 [████████████████░░░░]  82.6% | Eval=  900.9 Rec= 439.8 | VL=66.108 EV=+0.015 | ᾱ=0.058(±0.047) αmax=0.12 | c_mc=0.92 | bias=-9.020 var=37.768 SNR=0.201 | SCR=0.888(×0.89) ΔV=1.164 err_μ=13.003 err_ema=14.569 | δ:μ=+0.084 σ=5.879 r1=-0.42 | KL=0.0277 clip=0.35 |  2165fps   114s
  [HCGAE_Imp12_s2    |①✓②✓③✗④✗⑤✓]  256000/300000 [█████████████████░░░]  85.3% | Eval=  842.1 Rec= 459.2 | VL=114.441 EV=+0.085 | ᾱ=0.055(±0.043) αmax=0.12 | c_mc=0.93 | bias=-3.491 var=49.281 SNR=0.088 | SCR=0.895(×0.90) ΔV=1.177 err_μ=14.467 err_ema=14.744 | δ:μ=+0.043 σ=5.734 r1=-0.42 | KL=0.0314 clip=0.36 |  2160fps   118s
  [HCGAE_Imp12_s2    |①✓②✓③✗④✗⑤✓]  258048/300000 [█████████████████░░░]  86.0% | Eval=  842.1 Rec= 457.4 | VL=120.298 EV=+0.094 | ᾱ=0.051(±0.042) αmax=0.11 | c_mc=0.92 | bias=-4.756 var=50.687 SNR=0.116 | SCR=0.887(×0.89) ΔV=1.158 err_μ=14.692 err_ema=14.742 | δ:μ=+0.054 σ=5.891 r1=-0.41 | KL=0.0271 clip=0.34 |  2163fps   119s
  [HCGAE_Imp12_s2    |①✓②✓③✗④✗⑤✓]  266240/300000 [█████████████████░░░]  88.7% | Eval=  819.7 Rec= 436.4 | VL=179.575 EV=+0.129 | ᾱ=0.049(±0.039) αmax=0.10 | c_mc=0.91 | bias=-3.447 var=69.714 SNR=0.070 | SCR=0.870(×0.87) ΔV=1.325 err_μ=18.128 err_ema=15.438 | δ:μ=+0.039 σ=6.745 r1=-0.43 | KL=0.0280 clip=0.35 |  2157fps   123s
  [HCGAE_Imp12_s2    |①✓②✓③✗④✗⑤✓]  268288/300000 [█████████████████░░░]  89.4% | Eval=  819.7 Rec= 438.1 | VL=119.255 EV=+0.049 | ᾱ=0.045(±0.037) αmax=0.10 | c_mc=0.91 | bias=-8.688 var=72.089 SNR=0.164 | SCR=0.870(×0.87) ΔV=1.118 err_μ=15.682 err_ema=15.450 | δ:μ=+0.088 σ=6.833 r1=-0.44 | KL=0.0311 clip=0.39 |  2161fps   124s
  [HCGAE_Imp12_s2    |①✓②✓③✗④✗⑤✓]  276480/300000 [██████████████████░░]  92.2% | Eval=  846.0 Rec= 400.4 | VL=194.386 EV=+0.169 | ᾱ=0.044(±0.034) αmax=0.09 | c_mc=0.88 | bias=+9.286 var=86.480 SNR=0.172 | SCR=0.865(×0.86) ΔV=1.324 err_μ=20.477 err_ema=16.486 | δ:μ=-0.108 σ=7.493 r1=-0.37 | KL=0.0339 clip=0.39 |  2161fps   128s
  [HCGAE_Imp12_s2    |①✓②✓③✗④✗⑤✓]  278528/300000 [██████████████████░░]  92.8% | Eval=  846.0 Rec= 399.8 | VL=196.237 EV=+0.220 | ᾱ=0.042(±0.035) αmax=0.09 | c_mc=0.87 | bias=-9.914 var=80.980 SNR=0.169 | SCR=0.858(×0.86) ΔV=1.335 err_μ=20.343 err_ema=16.679 | δ:μ=+0.105 σ=7.350 r1=-0.42 | KL=0.0304 clip=0.37 |  2165fps   129s
  [HCGAE_Imp12_s2    |①✓②✓③✗④✗⑤✓]  286720/300000 [███████████████████░]  95.6% | Eval=  891.1 Rec= 452.1 | VL=244.903 EV=+0.146 | ᾱ=0.040(±0.032) αmax=0.09 | c_mc=0.89 | bias=-0.735 var=89.296 SNR=0.007 | SCR=0.831(×0.83) ΔV=1.286 err_μ=20.688 err_ema=16.619 | δ:μ=-0.003 σ=6.496 r1=-0.42 | KL=0.0319 clip=0.38 |  2166fps   132s
  [HCGAE_Imp12_s2    |①✓②✓③✗④✗⑤✓]  288768/300000 [███████████████████░]  96.3% | Eval=  891.1 Rec= 462.8 | VL=138.709 EV=+0.094 | ᾱ=0.038(±0.031) αmax=0.08 | c_mc=0.89 | bias=-1.137 var=80.664 SNR=0.030 | SCR=0.826(×0.83) ΔV=0.938 err_μ=15.815 err_ema=16.579 | δ:μ=+0.015 σ=7.254 r1=-0.46 | KL=0.0340 clip=0.39 |  2169fps   133s
  [HCGAE_Imp12_s2    |①✓②✓③✗④✗⑤✓]  296960/300000 [███████████████████░]  99.0% | Eval=  997.5 Rec= 552.2 | VL=96.940 EV=-0.010 | ᾱ=0.038(±0.031) αmax=0.08 | c_mc=0.92 | bias=-2.071 var=72.980 SNR=0.030 | SCR=0.822(×0.82) ΔV=0.771 err_μ=12.971 err_ema=16.342 | δ:μ=+0.019 σ=6.974 r1=-0.43 | KL=0.0322 clip=0.39 |  2166fps   137s
  [HCGAE_Imp12_s2    |①✓②✓③✗④✗⑤✓]  299008/300000 [███████████████████░]  99.7% | Eval=  997.5 Rec= 567.5 | VL=132.693 EV=+0.073 | ᾱ=0.037(±0.030) αmax=0.08 | c_mc=0.93 | bias=-4.359 var=63.047 SNR=0.077 | SCR=0.820(×0.82) ΔV=0.870 err_μ=14.988 err_ema=16.274 | δ:μ=+0.047 σ=6.241 r1=-0.41 | KL=0.0352 clip=0.39 |  2169fps   138s
  ✓ [HCGAE_Imp12_s2] 完成 | 耗时=138.6s | 最终=879.3 | 最高=997.5
  -> HCGAE_Imp12_SCR HalfCheetah-v4 s2: 879.3 (139s)
     Running: mean=774.6 ± 104.7 (n=2)
  Saved -> results/MultiSeedPower/multiseed_summary_n10.json

  [23/30] HalfCheetah-v4 | HCGAE_Imp12_SCR | seed=3
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]    2048/300000 [░░░░░░░░░░░░░░░░░░░░]   0.7% | Eval=    N/A Rec=-575.7 | VL=1032.414 EV=+0.002 | ᾱ=0.410(±0.221) αmax=0.70 | c_mc=1.00 | bias=+55.999 var=9.122 SNR=1.712 | SCR=1.277(×1.00) ΔV=25.969 err_μ=56.012 err_ema=3.751 | δ:μ=-0.569 σ=1.265 r1=-0.17 | KL=0.0089 clip=0.13 |  2598fps     1s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]   10240/300000 [░░░░░░░░░░░░░░░░░░░░]   3.4% | Eval=   -1.1 Rec=-629.1 | VL=41.723 EV=+0.019 | ᾱ=0.305(±0.256) αmax=0.70 | c_mc=1.00 | bias=+7.224 var=3.600 SNR=0.285 | SCR=1.789(×1.00) ΔV=4.485 err_μ=8.993 err_ema=8.650 | δ:μ=-0.066 σ=2.298 r1=-0.51 | KL=0.0090 clip=0.13 |  2206fps     5s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]   12288/300000 [░░░░░░░░░░░░░░░░░░░░]   4.1% | Eval=   -1.1 Rec=-629.0 | VL=42.406 EV=+0.137 | ᾱ=0.279(±0.232) αmax=0.70 | c_mc=1.00 | bias=-4.000 var=5.010 SNR=0.124 | SCR=1.680(×1.00) ΔV=3.890 err_μ=7.836 err_ema=8.609 | δ:μ=+0.045 σ=4.027 r1=-0.45 | KL=0.0080 clip=0.11 |  2252fps     5s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]   20480/300000 [█░░░░░░░░░░░░░░░░░░░]   6.8% | Eval=   -4.4 Rec=-624.8 | VL=99.276 EV=-0.008 | ᾱ=0.284(±0.236) αmax=0.69 | c_mc=1.00 | bias=-0.159 var=11.567 SNR=0.063 | SCR=1.366(×1.00) ΔV=5.325 err_μ=10.803 err_ema=9.475 | δ:μ=+0.009 σ=7.063 r1=-0.41 | KL=0.0097 clip=0.15 |  2169fps     9s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]   22528/300000 [█░░░░░░░░░░░░░░░░░░░]   7.5% | Eval=   -4.4 Rec=-624.5 | VL=53.834 EV=+0.181 | ᾱ=0.289(±0.246) αmax=0.69 | c_mc=1.00 | bias=-0.908 var=4.304 SNR=0.055 | SCR=1.295(×1.00) ΔV=4.173 err_μ=8.294 err_ema=9.416 | δ:μ=+0.029 σ=2.798 r1=-0.39 | KL=0.0101 clip=0.15 |  2210fps    10s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]   30720/300000 [██░░░░░░░░░░░░░░░░░░]  10.2% | Eval= -176.0 Rec=-582.5 | VL=39.248 EV=+0.178 | ᾱ=0.292(±0.230) αmax=0.68 | c_mc=1.00 | bias=+1.204 var=4.996 SNR=0.047 | SCR=1.223(×1.00) ΔV=3.504 err_μ=7.366 err_ema=10.797 | δ:μ=-0.006 σ=5.460 r1=-0.46 | KL=0.0105 clip=0.16 |  2180fps    14s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]   32768/300000 [██░░░░░░░░░░░░░░░░░░]  10.9% | Eval= -176.0 Rec=-568.6 | VL=100.729 EV=-0.177 | ᾱ=0.286(±0.238) αmax=0.68 | c_mc=1.00 | bias=+2.790 var=12.777 SNR=0.014 | SCR=1.179(×1.00) ΔV=5.791 err_μ=11.642 err_ema=10.839 | δ:μ=-0.025 σ=6.147 r1=-0.38 | KL=0.0101 clip=0.15 |  2209fps    15s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]   40960/300000 [██░░░░░░░░░░░░░░░░░░]  13.7% | Eval=  -85.7 Rec=-512.2 | VL=87.511 EV=+0.019 | ᾱ=0.293(±0.250) αmax=0.67 | c_mc=1.00 | bias=+2.987 var=11.478 SNR=0.063 | SCR=1.027(×1.00) ΔV=5.414 err_μ=10.864 err_ema=10.696 | δ:μ=-0.044 σ=6.254 r1=-0.42 | KL=0.0106 clip=0.16 |  2192fps    19s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]   43008/300000 [██░░░░░░░░░░░░░░░░░░]  14.3% | Eval=  -85.7 Rec=-499.9 | VL=88.715 EV=+0.090 | ᾱ=0.294(±0.243) αmax=0.67 | c_mc=1.00 | bias=-2.937 var=10.691 SNR=0.066 | SCR=1.002(×1.00) ΔV=5.302 err_μ=11.352 err_ema=10.728 | δ:μ=+0.026 σ=5.113 r1=-0.45 | KL=0.0114 clip=0.18 |  2211fps    19s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]   51200/300000 [███░░░░░░░░░░░░░░░░░]  17.1% | Eval=    8.1 Rec=-440.8 | VL=74.340 EV=-0.030 | ᾱ=0.286(±0.219) αmax=0.62 | c_mc=1.00 | bias=-10.914 var=10.161 SNR=0.315 | SCR=0.947(×0.95) ΔV=6.111 err_μ=14.497 err_ema=10.684 | δ:μ=+0.110 σ=4.380 r1=-0.46 | KL=0.0128 clip=0.20 |  2203fps    23s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]   53248/300000 [███░░░░░░░░░░░░░░░░░]  17.7% | Eval=    8.1 Rec=-430.1 | VL=93.187 EV=+0.159 | ᾱ=0.254(±0.218) αmax=0.61 | c_mc=1.00 | bias=+6.797 var=9.723 SNR=0.209 | SCR=0.927(×0.93) ΔV=5.215 err_μ=11.772 err_ema=10.739 | δ:μ=-0.086 σ=5.023 r1=-0.46 | KL=0.0112 clip=0.17 |  2220fps    24s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]   61440/300000 [████░░░░░░░░░░░░░░░░]  20.5% | Eval=   41.9 Rec=-393.2 | VL=47.870 EV=+0.438 | ᾱ=0.235(±0.202) αmax=0.55 | c_mc=1.00 | bias=-9.706 var=7.170 SNR=0.353 | SCR=0.864(×0.86) ΔV=4.356 err_μ=11.017 err_ema=10.841 | δ:μ=+0.097 σ=4.223 r1=-0.44 | KL=0.0123 clip=0.19 |  2201fps    28s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]   63488/300000 [████░░░░░░░░░░░░░░░░]  21.2% | Eval=   41.9 Rec=-380.8 | VL=61.512 EV=-0.150 | ᾱ=0.261(±0.208) αmax=0.57 | c_mc=1.00 | bias=+11.202 var=15.940 SNR=0.289 | SCR=0.896(×0.90) ΔV=5.545 err_μ=14.199 err_ema=11.009 | δ:μ=-0.120 σ=6.804 r1=-0.45 | KL=0.0126 clip=0.19 |  2216fps    29s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]   71680/300000 [████░░░░░░░░░░░░░░░░]  23.9% | Eval=   17.0 Rec=-366.2 | VL=60.800 EV=+0.076 | ᾱ=0.230(±0.177) αmax=0.52 | c_mc=1.00 | bias=+1.980 var=12.427 SNR=0.043 | SCR=0.846(×0.85) ΔV=3.429 err_μ=9.650 err_ema=10.559 | δ:μ=-0.025 σ=4.297 r1=-0.43 | KL=0.0133 clip=0.20 |  2211fps    32s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]   73728/300000 [████░░░░░░░░░░░░░░░░]  24.6% | Eval=   17.0 Rec=-360.3 | VL=36.175 EV=+0.142 | ᾱ=0.222(±0.185) αmax=0.52 | c_mc=1.00 | bias=-5.342 var=6.954 SNR=0.177 | SCR=0.841(×0.84) ΔV=3.149 err_μ=8.549 err_ema=10.458 | δ:μ=+0.046 σ=3.592 r1=-0.46 | KL=0.0126 clip=0.19 |  2223fps    33s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]   81920/300000 [█████░░░░░░░░░░░░░░░]  27.3% | Eval=   16.4 Rec=-325.5 | VL=63.754 EV=+0.053 | ᾱ=0.215(±0.179) αmax=0.47 | c_mc=0.98 | bias=+5.125 var=14.471 SNR=0.155 | SCR=0.808(×0.81) ΔV=3.653 err_μ=10.738 err_ema=10.648 | δ:μ=-0.062 σ=5.262 r1=-0.42 | KL=0.0124 clip=0.19 |  2215fps    37s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]   83968/300000 [█████░░░░░░░░░░░░░░░]  28.0% | Eval=   16.4 Rec=-310.8 | VL=70.696 EV=+0.097 | ᾱ=0.228(±0.180) αmax=0.48 | c_mc=0.98 | bias=-7.723 var=13.033 SNR=0.262 | SCR=0.822(×0.82) ΔV=4.220 err_μ=12.700 err_ema=10.750 | δ:μ=+0.086 σ=5.117 r1=-0.45 | KL=0.0136 clip=0.20 |  2225fps    38s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]   92160/300000 [██████░░░░░░░░░░░░░░]  30.7% | Eval=   28.4 Rec=-260.6 | VL=43.884 EV=-0.159 | ᾱ=0.199(±0.167) αmax=0.45 | c_mc=0.96 | bias=+3.935 var=18.250 SNR=0.094 | SCR=0.815(×0.81) ΔV=2.942 err_μ=9.098 err_ema=10.804 | δ:μ=-0.038 σ=5.416 r1=-0.43 | KL=0.0144 clip=0.22 |  2200fps    42s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]   94208/300000 [██████░░░░░░░░░░░░░░]  31.4% | Eval=   28.4 Rec=-249.2 | VL=71.475 EV=+0.037 | ᾱ=0.200(±0.162) αmax=0.45 | c_mc=0.98 | bias=-5.474 var=12.284 SNR=0.161 | SCR=0.814(×0.81) ΔV=3.446 err_μ=10.608 err_ema=10.795 | δ:μ=+0.054 σ=4.136 r1=-0.45 | KL=0.0127 clip=0.19 |  2210fps    43s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  102400/300000 [██████░░░░░░░░░░░░░░]  34.1% | Eval=   49.0 Rec=-196.2 | VL=55.680 EV=+0.090 | ᾱ=0.206(±0.175) αmax=0.48 | c_mc=0.99 | bias=+3.704 var=10.812 SNR=0.122 | SCR=0.883(×0.88) ΔV=3.195 err_μ=9.108 err_ema=10.804 | δ:μ=-0.050 σ=4.446 r1=-0.46 | KL=0.0158 clip=0.23 |  2207fps    46s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  104448/300000 [██████░░░░░░░░░░░░░░]  34.8% | Eval=   49.0 Rec=-206.2 | VL=73.472 EV=+0.087 | ᾱ=0.191(±0.148) αmax=0.46 | c_mc=0.98 | bias=+8.892 var=15.634 SNR=0.253 | SCR=0.877(×0.88) ΔV=3.799 err_μ=12.105 err_ema=10.869 | δ:μ=-0.091 σ=5.124 r1=-0.43 | KL=0.0148 clip=0.22 |  2216fps    47s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  112640/300000 [███████░░░░░░░░░░░░░]  37.5% | Eval=   60.0 Rec=-168.8 | VL=47.518 EV=-0.098 | ᾱ=0.203(±0.162) αmax=0.45 | c_mc=0.98 | bias=-5.888 var=13.485 SNR=0.185 | SCR=0.900(×0.90) ΔV=3.237 err_μ=10.346 err_ema=10.929 | δ:μ=+0.065 σ=4.774 r1=-0.42 | KL=0.0174 clip=0.24 |  2214fps    51s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  114688/300000 [███████░░░░░░░░░░░░░]  38.2% | Eval=   60.0 Rec=-163.0 | VL=61.271 EV=-0.038 | ᾱ=0.196(±0.164) αmax=0.45 | c_mc=0.99 | bias=+6.467 var=13.764 SNR=0.164 | SCR=0.899(×0.90) ΔV=3.440 err_μ=10.667 err_ema=10.916 | δ:μ=-0.060 σ=4.504 r1=-0.42 | KL=0.0169 clip=0.25 |  2220fps    52s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  122880/300000 [████████░░░░░░░░░░░░]  41.0% | Eval=   51.5 Rec=-140.8 | VL=52.591 EV=-0.046 | ᾱ=0.168(±0.147) αmax=0.43 | c_mc=0.99 | bias=+4.010 var=8.630 SNR=0.128 | SCR=0.888(×0.89) ΔV=2.618 err_μ=8.185 err_ema=10.538 | δ:μ=-0.038 σ=3.582 r1=-0.44 | KL=0.0161 clip=0.24 |  2217fps    55s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  124928/300000 [████████░░░░░░░░░░░░]  41.6% | Eval=   51.5 Rec=-122.2 | VL=71.926 EV=+0.143 | ᾱ=0.191(±0.152) αmax=0.42 | c_mc=0.99 | bias=-3.103 var=15.540 SNR=0.073 | SCR=0.877(×0.88) ΔV=3.126 err_μ=10.847 err_ema=10.554 | δ:μ=+0.010 σ=4.252 r1=-0.41 | KL=0.0174 clip=0.25 |  2221fps    56s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  133120/300000 [████████░░░░░░░░░░░░]  44.4% | Eval=  158.5 Rec=-111.0 | VL=59.737 EV=-0.018 | ᾱ=0.169(±0.140) αmax=0.38 | c_mc=0.97 | bias=+2.126 var=19.394 SNR=0.044 | SCR=0.853(×0.85) ΔV=2.639 err_μ=9.802 err_ema=10.635 | δ:μ=-0.016 σ=4.851 r1=-0.41 | KL=0.0181 clip=0.27 |  2212fps    60s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  135168/300000 [█████████░░░░░░░░░░░]  45.1% | Eval=  158.5 Rec= -96.8 | VL=60.153 EV=+0.058 | ᾱ=0.181(±0.141) αmax=0.38 | c_mc=0.98 | bias=-7.452 var=11.423 SNR=0.286 | SCR=0.866(×0.87) ΔV=3.141 err_μ=12.164 err_ema=10.712 | δ:μ=+0.084 σ=4.486 r1=-0.43 | KL=0.0193 clip=0.27 |  2217fps    61s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  143360/300000 [█████████░░░░░░░░░░░]  47.8% | Eval=  167.7 Rec= -67.3 | VL=49.159 EV=-0.024 | ᾱ=0.153(±0.124) αmax=0.34 | c_mc=0.97 | bias=-4.360 var=14.361 SNR=0.167 | SCR=0.837(×0.84) ΔV=2.274 err_μ=9.577 err_ema=10.611 | δ:μ=+0.049 σ=4.692 r1=-0.45 | KL=0.0182 clip=0.27 |  2210fps    65s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  145408/300000 [█████████░░░░░░░░░░░]  48.5% | Eval=  167.7 Rec= -51.2 | VL=34.130 EV=-0.012 | ᾱ=0.155(±0.127) αmax=0.34 | c_mc=0.98 | bias=-5.560 var=11.769 SNR=0.226 | SCR=0.847(×0.85) ΔV=2.085 err_μ=8.504 err_ema=10.506 | δ:μ=+0.073 σ=4.524 r1=-0.46 | KL=0.0188 clip=0.28 |  2217fps    66s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  153600/300000 [██████████░░░░░░░░░░]  51.2% | Eval=  233.9 Rec= -16.0 | VL=64.336 EV=+0.085 | ᾱ=0.141(±0.119) αmax=0.34 | c_mc=1.00 | bias=-0.810 var=15.203 SNR=0.013 | SCR=0.862(×0.86) ΔV=2.159 err_μ=9.004 err_ema=10.828 | δ:μ=-0.003 σ=4.124 r1=-0.42 | KL=0.0183 clip=0.25 |  2212fps    69s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  155648/300000 [██████████░░░░░░░░░░]  51.9% | Eval=  233.9 Rec= -14.6 | VL=52.918 EV=-0.042 | ᾱ=0.136(±0.112) αmax=0.33 | c_mc=1.00 | bias=+3.032 var=19.094 SNR=0.098 | SCR=0.853(×0.85) ΔV=1.941 err_μ=8.431 err_ema=10.708 | δ:μ=-0.037 σ=4.577 r1=-0.45 | KL=0.0193 clip=0.28 |  2218fps    70s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  163840/300000 [██████████░░░░░░░░░░]  54.6% | Eval=  273.2 Rec=  18.8 | VL=60.372 EV=+0.085 | ᾱ=0.134(±0.109) αmax=0.30 | c_mc=1.00 | bias=-5.158 var=16.768 SNR=0.182 | SCR=0.854(×0.85) ΔV=2.141 err_μ=9.861 err_ema=10.588 | δ:μ=+0.056 σ=4.506 r1=-0.42 | KL=0.0204 clip=0.29 |  2214fps    74s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  165888/300000 [███████████░░░░░░░░░]  55.3% | Eval=  273.2 Rec=  23.3 | VL=27.371 EV=-0.022 | ᾱ=0.143(±0.112) αmax=0.30 | c_mc=1.00 | bias=-4.824 var=13.799 SNR=0.151 | SCR=0.868(×0.87) ΔV=1.671 err_μ=7.993 err_ema=10.458 | δ:μ=+0.039 σ=4.493 r1=-0.46 | KL=0.0212 clip=0.29 |  2218fps    75s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  174080/300000 [███████████░░░░░░░░░]  58.0% | Eval=  357.3 Rec=  62.4 | VL=70.794 EV=-0.056 | ᾱ=0.122(±0.096) αmax=0.25 | c_mc=0.92 | bias=-6.200 var=22.839 SNR=0.164 | SCR=0.828(×0.83) ΔV=2.370 err_μ=13.598 err_ema=10.454 | δ:μ=+0.061 σ=5.192 r1=-0.47 | KL=0.0190 clip=0.27 |  2212fps    79s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  176128/300000 [███████████░░░░░░░░░]  58.7% | Eval=  357.3 Rec=  72.4 | VL=37.986 EV=+0.003 | ᾱ=0.106(±0.087) αmax=0.25 | c_mc=0.93 | bias=+0.188 var=21.044 SNR=0.006 | SCR=0.821(×0.82) ΔV=1.369 err_μ=7.872 err_ema=10.325 | δ:μ=-0.005 σ=4.857 r1=-0.44 | KL=0.0235 clip=0.32 |  2217fps    79s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  184320/300000 [████████████░░░░░░░░]  61.4% | Eval=  409.1 Rec=  76.5 | VL=63.289 EV=+0.044 | ᾱ=0.093(±0.075) αmax=0.21 | c_mc=0.88 | bias=+0.719 var=28.970 SNR=0.015 | SCR=0.774(×0.77) ΔV=1.520 err_μ=10.354 err_ema=10.527 | δ:μ=-0.003 σ=5.435 r1=-0.44 | KL=0.0224 clip=0.30 |  2212fps    83s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  186368/300000 [████████████░░░░░░░░]  62.1% | Eval=  409.1 Rec=  82.0 | VL=52.127 EV=+0.080 | ᾱ=0.100(±0.077) αmax=0.21 | c_mc=0.89 | bias=-4.860 var=20.439 SNR=0.173 | SCR=0.786(×0.79) ΔV=1.579 err_μ=11.105 err_ema=10.556 | δ:μ=+0.052 σ=4.801 r1=-0.40 | KL=0.0243 clip=0.34 |  2217fps    84s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  194560/300000 [████████████░░░░░░░░]  64.9% | Eval=  520.1 Rec= 109.0 | VL=46.536 EV=+0.017 | ᾱ=0.093(±0.074) αmax=0.20 | c_mc=0.91 | bias=-5.359 var=26.107 SNR=0.164 | SCR=0.801(×0.80) ΔV=1.430 err_μ=10.256 err_ema=10.790 | δ:μ=+0.056 σ=5.102 r1=-0.41 | KL=0.0224 clip=0.31 |  2215fps    88s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  196608/300000 [█████████████░░░░░░░]  65.5% | Eval=  520.1 Rec=  87.3 | VL=136.498 EV=+0.351 | ᾱ=0.094(±0.085) αmax=0.20 | c_mc=0.92 | bias=+26.375 var=53.167 SNR=0.496 | SCR=0.802(×0.80) ΔV=5.129 err_μ=31.362 err_ema=11.819 | δ:μ=-0.265 σ=7.625 r1=-0.38 | KL=0.0224 clip=0.31 |  2219fps    89s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  204800/300000 [█████████████░░░░░░░]  68.3% | Eval=  559.2 Rec= 137.1 | VL=46.675 EV=-0.109 | ᾱ=0.077(±0.064) αmax=0.18 | c_mc=0.88 | bias=-4.224 var=34.857 SNR=0.112 | SCR=0.792(×0.79) ΔV=1.205 err_μ=9.468 err_ema=11.737 | δ:μ=+0.051 σ=5.668 r1=-0.41 | KL=0.0246 clip=0.32 |  2218fps    92s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  206848/300000 [█████████████░░░░░░░]  68.9% | Eval=  559.2 Rec= 144.2 | VL=59.291 EV=+0.038 | ᾱ=0.076(±0.063) αmax=0.17 | c_mc=0.91 | bias=-1.008 var=26.991 SNR=0.052 | SCR=0.790(×0.79) ΔV=1.193 err_μ=9.724 err_ema=11.636 | δ:μ=+0.022 σ=4.663 r1=-0.40 | KL=0.0236 clip=0.30 |  2221fps    93s
  [HCGAE_Imp12_s3    |①✓②✓③✗④✗⑤✓]  215040/300000 [██████████████░░░░░░]  71.7% | Eval=  582.1 Rec= 153.3 | VL=79.520 EV=+0.453 | ᾱ=0.077(±0.067) αmax=0.16 | c_mc=0.92 | bias=+20.319 var=39.647 SNR=0.455 | SCR=0.789(×0.79) ΔV=3.065 err_μ=24.547 err_ema=12.239 | δ:μ=-0.195 σ=6.768 r1=-0.38 | KL=0.0281 clip=0.35 |  2216fps    97s
